iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2021-03-10,94198,465,422.571,1652,4,4.714,1836.033,9.063,8.236,32.199,0.078,0.092,1.06,123,2.397,,,,,,,,,,,696,0.014,0.6071,1.6,people tested,542825,528804,14470,2,55291,50302,1.06,1.03,0.03,0,980,50011,0.097,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-11,94686,488,435.429,1662,10,5,1845.544,9.512,8.487,32.394,0.195,0.097,1.08,127,2.475,,,,,,,,,,,696,0.014,0.6256,1.6,people tested,588666,574229,15120,2,45841,46681,1.15,1.12,0.03,0,910,46402,0.09,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-12,95176,490,445.857,1667,5,5,1855.095,9.551,8.69,32.492,0.097,0.097,1.08,126,2.456,,,,,,,,,,,696,0.014,0.6406,1.6,people tested,628163,613400,15699,2,39497,42104,1.22,1.2,0.03,0,821,41834,0.082,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-13,95635,459,452,1669,2,5,1864.042,8.946,8.81,32.531,0.039,0.097,1.06,112,2.183,,,,,,,,,,,696,0.014,0.6494,1.5,people tested,632775,617872,15902,2,4612,40106,1.23,1.2,0.03,0,782,39835,0.078,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-14,96017,382,457.143,1675,6,4.714,1871.487,7.446,8.91,32.648,0.117,0.092,1.03,105,2.047,,,,,,,,,,,696,0.014,0.6568,1.5,people tested,634643,619664,16034,2,1868,40017,1.24,1.21,0.03,0,780,39745,0.077,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3299.8,-0.88,-2.1,-64.31708733
KOR,Asia,South Korea,2021-03-15,96380,363,445.286,1678,3,4.714,1878.563,7.075,8.679,32.706,0.058,0.092,0.99,99,1.93,,,,,,,,,,,696,0.014,0.6398,1.6,people tested,649076,633833,17197,2,14433,32319,1.27,1.24,0.03,0,630,32041,0.062,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-16,96849,469,445.143,1686,8,5.429,1887.704,9.141,8.676,32.862,0.156,0.106,0.98,103,2.008,,,,,,,,,,,696,0.014,0.6396,1.6,people tested,669899,654319,18224,2,20823,26052,1.31,1.28,0.04,0,508,25789,0.05,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-17,97294,445,442.286,1688,2,5.143,1896.378,8.674,8.621,32.901,0.039,0.1,0.98,100,1.949,,,,,,,,,,,696,0.014,0.6355,1.6,people tested,691593,675713,19133,2,21694,21253,1.35,1.32,0.04,0,414,20987,0.041,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-18,97757,463,438.714,1690,2,4,1905.402,9.024,8.551,32.94,0.039,0.078,1,100,1.949,,,,,,,,,,,696,0.014,0.6303,1.6,people tested,712837,696455,20016,2,21244,17739,1.39,1.36,0.04,0,346,17461,0.034,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-19,98209,452,433.286,1693,3,3.714,1914.212,8.81,8.445,32.999,0.058,0.072,1.01,101,1.969,,,,,,,,,,,696,0.014,0.6225,1.6,people tested,731775,714988,21011,2,18938,14802,1.43,1.39,0.04,0,289,14513,0.028,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-20,98665,456,432.857,1696,3,3.857,1923.1,8.888,8.437,33.057,0.058,0.075,1.03,102,1.988,,,,,,,,,,,696,0.014,0.6219,1.6,people tested,734252,716959,21544,2,2477,14497,1.43,1.4,0.04,0,283,14155,0.028,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-21,99075,410,436.857,1697,1,3.143,1931.091,7.991,8.515,33.077,0.019,0.061,1.03,104,2.027,,,,,,,,,,,696,0.014,0.6277,1.6,people tested,735487,717768,21989,2,1235,14406,1.43,1.4,0.04,0,281,14015,0.027,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3412.2,-0.9,-1.83,-66.50789908
KOR,Asia,South Korea,2021-03-22,99421,346,434.429,1704,7,3.714,1937.835,6.744,8.468,33.213,0.136,0.072,0.97,103,2.008,,,,,,,,,,,696,0.014,0.6242,1.6,people tested,740946,722633,22741,2,5459,13124,1.44,1.41,0.04,0,256,12686,0.025,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-23,99846,425,428.143,1707,3,3,1946.119,8.284,8.345,33.271,0.058,0.058,0.94,101,1.969,,,,,,,,,,,696,0.014,0.6151,1.6,people tested,763606,744211,24037,2,22660,13387,1.49,1.45,0.05,0,261,12842,0.025,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-24,100276,430,426,1709,2,3,1954.5,8.381,8.303,33.31,0.039,0.058,0.97,111,2.164,,,,,,,,,,,696,0.014,0.6121,1.6,people tested,794595,773613,25651,2,30989,14715,1.55,1.51,0.05,0,287,13986,0.027,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-25,100770,494,430.429,1716,7,3.714,1964.129,9.629,8.39,33.447,0.136,0.072,1.04,111,2.164,,,,,,,,,,,696,0.014,0.6184,1.6,people tested,830077,807433,27603,2,35482,16749,1.62,1.57,0.05,0,326,15854,0.031,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-26,101275,505,438,1721,5,4,1973.972,9.843,8.537,33.544,0.097,0.078,1.08,111,2.164,,,,,,,,,,,696,0.014,0.6293,1.6,people tested,857707,833215,29702,2,27630,17990,1.67,1.62,0.06,0,351,16890,0.033,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-27,101757,482,441.714,1722,1,3.714,1983.367,9.395,8.61,33.564,0.019,0.072,1.09,103,2.008,,,,,,,,,,,696,0.014,0.6346,1.6,people tested,860536,835688,30086,2,2829,18041,1.68,1.63,0.06,0,352,16961,0.033,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-28,102141,384,438,1726,4,4.143,1990.851,7.485,8.537,33.642,0.078,0.081,1.07,104,2.027,,,,,,,,,,,696,0.014,0.6293,1.6,people tested,861630,836540,30337,2,1094,18020,1.68,1.63,0.06,0,351,16967,0.033,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3567.4,-0.93,-2.57,-69.53293453
KOR,Asia,South Korea,2021-03-29,102582,441,451.571,1729,3,3.571,1999.447,8.596,8.802,33.7,0.058,0.07,1.09,100,1.949,,,,,,,,,,,696,0.014,0.6488,1.5,people tested,889810,863304,31778,2,28180,21266,1.73,1.68,0.06,0,415,20096,0.039,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-30,103088,506,463.143,1731,2,3.429,2009.31,9.863,9.027,33.739,0.039,0.067,1.07,102,1.988,,,,,,,,,,,696,0.014,0.6654,1.5,people tested,921301,892091,34526,2,31491,22528,1.8,1.74,0.07,0,439,21126,0.041,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-31,103639,551,480.429,1735,4,3.714,2020.049,10.74,9.364,33.817,0.078,0.072,1.1,108,2.105,,,,,,,,,,,696,0.014,0.6903,1.4,people tested,950604,916018,39952,2,29303,22287,1.85,1.79,0.08,0,434,20344,0.04,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-01,104194,555,489.143,1737,2,3,2030.867,10.818,9.534,33.856,0.039,0.058,1.11,107,2.086,,,,,,,,,,,696,0.014,0.7028,1.4,people tested,996578,954091,47974,2,45974,23786,1.94,1.86,0.09,0,464,20951,0.041,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-02,104736,542,494.429,1740,3,2.714,2041.431,10.564,9.637,33.915,0.058,0.053,1.12,101,1.969,,,,,,,,,,,696,0.014,0.7104,1.4,people tested,1044425,994811,55668,2,47847,26674,2.04,1.94,0.11,0,520,23085,0.045,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-03,105279,543,503.143,1744,4,3.143,2052.015,10.584,9.807,33.993,0.078,0.061,1.14,101,1.969,,,,,,,,,,,696,0.014,0.7229,1.4,people tested,1054923,1004428,56640,2,10498,27770,2.06,1.96,0.11,0,541,24106,0.047,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-04,105752,473,515.857,1748,4,3.143,2061.234,9.219,10.055,34.071,0.078,0.061,1.14,99,1.93,,,,,,,,,,,696,0.014,0.7412,1.3,people tested,1056431,1005679,56939,2,1508,27829,2.06,1.96,0.11,0,542,24163,0.047,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3679.2,-0.94,-1.86,-71.71205155
KOR,Asia,South Korea,2021-04-05,106230,478,521.143,1752,4,3.286,2070.551,9.317,10.158,34.149,0.078,0.064,1.15,97,1.891,,,,,,,,,,,696,0.014,0.7488,1.3,people tested,1095141,1043677,58706,2,38710,29333,2.13,2.03,0.11,0,572,25768,0.05,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-06,106898,668,544.286,1756,4,3.571,2083.571,13.02,10.609,34.227,0.078,0.07,1.19,112,2.183,,,,,,,,,,,696,0.014,0.782,1.3,people tested,1141775,1083729,66229,2,46634,31496,2.23,2.11,0.13,0,614,27377,0.053,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-07,107598,700,565.571,1758,2,3.286,2097.215,13.644,11.024,34.266,0.039,0.064,1.2,109,2.125,,,,,,,,,,,696,0.014,0.8126,1.2,people tested,1191288,1123329,77501,2,49513,34383,2.32,2.19,0.15,0,670,29616,0.058,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-08,108269,671,582.143,1764,6,3.857,2110.294,13.079,11.347,34.382,0.117,0.075,1.18,112,2.183,,,,,,,,,,,696,0.014,0.8364,1.2,people tested,1241389,1162848,89461,2,50101,34973,2.42,2.27,0.17,0,682,29822,0.058,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-09,108945,676,601.286,1765,1,3.571,2123.47,13.176,11.72,34.402,0.019,0.07,1.16,113,2.203,,,,,,,,,,,696,0.014,0.8639,1.2,people tested,1286126,1199331,99333,2,44737,34529,2.51,2.34,0.19,0,673,29217,0.057,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-10,109559,614,611.429,1768,3,3.429,2135.437,11.968,11.917,34.46,0.058,0.067,1.14,108,2.105,,,,,,,,,,,696,0.014,0.8785,1.1,people tested,1298307,1209947,101629,3,12181,34769,2.53,2.36,0.2,0,678,29360,0.057,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-11,110146,587,627.714,1770,2,3.143,2146.879,11.441,12.235,34.499,0.039,0.061,1.14,105,2.047,,,,,,,,,,,696,0.014,0.9019,1.1,people tested,1299929,1211181,102106,3,1622,34785,2.53,2.36,0.2,0,678,29357,0.057,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3879.4,-0.98,-3.32,-75.61419135
KOR,Asia,South Korea,2021-04-12,110688,542,636.857,1775,5,3.286,2157.443,10.564,12.413,34.597,0.097,0.064,1.11,103,2.008,,,,,,,,,,,696,0.014,0.915,1.1,people tested,1341365,1251823,104583,3,41436,35175,2.61,2.44,0.2,0,686,29735,0.058,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-13,111419,731,645.857,1782,7,3.714,2171.691,14.248,12.589,34.733,0.136,0.072,1.1,101,1.969,,,,,,,,,,,696,0.014,0.928,1.1,people tested,1388203,1297882,106385,3,46838,35204,2.71,2.53,0.21,0,686,30593,0.06,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-14,112117,698,645.571,1788,6,4.286,2185.296,13.605,12.583,34.85,0.117,0.084,1.07,100,1.949,,,,,,,,,,,696,0.014,0.9275,1.1,people tested,1436398,1345091,107380,3,48195,35016,2.8,2.62,0.21,0,683,31680,0.062,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-15,112789,672,645.714,1790,2,3.714,2198.394,13.098,12.586,34.889,0.039,0.072,1.05,99,1.93,,,,,,,,,,,696,0.014,0.9278,1.1,people tested,1531497,1439257,108317,3,95099,41444,2.99,2.81,0.21,0,808,39487,0.077,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-16,113444,655,642.714,1794,4,4.143,2211.161,12.767,12.527,34.967,0.078,0.081,1.04,111,2.164,,,,,,,,,,,696,0.014,0.9234,1.1,people tested,1636904,1543369,109627,3,105407,50111,3.19,3.01,0.21,0,977,49148,0.096,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-17,114115,671,650.857,1797,3,4.143,2224.239,13.079,12.686,35.026,0.058,0.081,1.06,108,2.105,,,,,,,,,,,696,0.014,0.9351,1.1,people tested,1668070,1573840,110326,3,31166,52823,3.25,3.07,0.22,0,1030,51985,0.101,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-18,114646,531,642.857,1801,4,4.429,2234.589,10.35,12.53,35.104,0.078,0.086,1.05,102,1.988,,,,,,,,,,,696,0.014,0.9236,1.1,people tested,1674126,1579472,110755,3,6056,53457,3.26,3.08,0.22,0,1042,52613,0.103,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3823.8,-0.95,0.95,-74.53048019
KOR,Asia,South Korea,2021-04-19,115195,549,643.857,1802,1,3.857,2245.29,10.701,12.55,35.123,0.019,0.075,1.05,99,1.93,,,,,,,,,,,696,0.014,0.9251,1.1,people tested,1798160,1702605,111661,3,124034,65256,3.5,3.32,0.22,0,1272,64397,0.126,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-20,115926,731,643.857,1806,4,3.429,2259.538,14.248,12.55,35.201,0.078,0.067,1.06,109,2.125,,,,,,,,,,,696,0.014,0.9251,1.1,people tested,1930910,1834187,112833,3,132750,77530,3.76,3.58,0.22,0,1511,76615,0.149,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-21,116661,735,649.143,1808,2,2.857,2273.864,14.326,12.653,35.24,0.039,0.056,1.08,116,2.261,,,,,,,,,,,696,0.014,0.9327,1.1,people tested,2065670,1967516,114290,3,134760,89896,4.03,3.83,0.22,0,1752,88918,0.173,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-22,117458,797,667,1811,3,3,2289.398,15.534,13.001,35.299,0.058,0.058,1.11,125,2.436,,,,,,,,,,,696,0.014,0.9583,1,people tested,2218034,2100169,134004,3,152364,98077,4.32,4.09,0.26,0,1912,94416,0.184,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-23,118243,785,685.571,1812,1,2.571,2304.699,15.301,13.363,35.318,0.019,0.05,1.08,127,2.475,,,,,,,,,,,696,0.014,0.985,1,people tested,2399536,2260931,154754,3,181502,108947,4.68,4.41,0.3,0,2124,102509,0.2,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-24,118887,644,681.714,1813,1,2.286,2317.251,12.552,13.287,35.338,0.019,0.045,1.02,136,2.651,,,,,,,,,,,696,0.014,0.9795,1,people tested,2472155,2326878,161429,3,72619,114869,4.82,4.54,0.31,0,2239,107577,0.21,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-25,119387,500,677.286,1817,4,2.286,2326.997,9.746,13.201,35.416,0.078,0.045,0.98,136,2.651,,,,,,,,,,,696,0.014,0.9731,1,people tested,2480288,2334065,162381,3,8133,115166,4.83,4.55,0.32,0,2245,107799,0.21,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3953.8,-0.97,-2.19,-77.0643372
KOR,Asia,South Korea,2021-04-26,119898,511,671.857,1820,3,2.571,2336.957,9.96,13.095,35.474,0.058,0.05,0.97,132,2.573,,,,,,,,,,,696,0.014,0.9653,1,people tested,2645799,2477088,184884,3,165511,121091,5.16,4.83,0.36,0,2360,110640,0.216,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-27,120673,775,678.143,1821,1,2.143,2352.063,15.106,13.218,35.493,0.019,0.042,0.99,156,3.041,,,,,,,,,,,696,0.014,0.9743,1,people tested,2845794,2654146,207858,3,199995,130698,5.55,5.17,0.41,0,2547,117137,0.228,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-28,121351,678,670,1825,4,2.429,2365.278,13.215,13.059,35.571,0.078,0.047,0.96,160,3.119,,,,,,,,,,,696,0.014,0.9626,1,people tested,3099441,2886009,229674,3,253647,147682,6.04,5.63,0.45,0,2879,131213,0.256,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-29,122007,656,649.857,1828,3,2.429,2378.064,12.786,12.667,35.63,0.058,0.047,0.95,157,3.06,,,,,,,,,,,696,0.014,0.9337,1.1,people tested,3392629,3147896,261026,3,293188,167799,6.61,6.14,0.51,0,3271,149675,0.292,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-30,122634,627,627.286,1831,3,2.714,2390.285,12.221,12.227,35.688,0.058,0.053,0.94,164,3.197,,,,,,,,,,,696,0.014,0.9013,1.1,people tested,3701866,3426059,293133,4,309237,186047,7.22,6.68,0.57,0,3626,166447,0.324,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-01,123240,606,621.857,1833,2,2.857,2402.096,11.812,12.121,35.727,0.039,0.056,0.96,174,3.391,,,,,,,,,,,696,0.014,0.8935,1.1,people tested,3751735,3467187,301993,4,49869,182797,7.31,6.76,0.59,0,3563,162901,0.318,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-02,123728,488,620.143,1834,1,2.429,2411.608,9.512,12.087,35.747,0.019,0.047,0.96,170,3.314,,,,,,,,,,,696,0.014,0.891,1.1,people tested,3755446,3469652,303261,4,3711,182165,7.32,6.76,0.59,0,3551,162227,0.316,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3987,-0.96,-0.57,-77.7114453
KOR,Asia,South Korea,2021-05-03,124269,541,624.429,1840,6,2.857,2422.153,10.545,12.171,35.864,0.117,0.056,0.96,164,3.197,,,,,,,,,,,696,0.014,0.8972,1.1,people tested,3874446,3557147,335533,4,119000,175521,7.55,6.93,0.65,0,3421,154294,0.301,52.78,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-04,124945,676,610.286,1847,7,3.714,2435.329,13.176,11.895,36,0.136,0.072,0.93,162,3.158,,,,,,,,,,,696,0.014,0.8768,1.1,people tested,3983159,3633603,368439,4,108713,162481,7.76,7.08,0.72,0,3167,139922,0.273,52.78,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-05,125519,574,595.429,1851,4,3.714,2446.517,11.188,11.606,36.078,0.078,0.072,0.89,173,3.372,,,,,,,,,,,696,0.014,0.8555,1.2,people tested,4016678,3640705,395014,5,33519,131034,7.83,7.1,0.77,0,2554,107814,0.21,52.78,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-06,126044,525,576.714,1860,9,4.571,2456.75,10.233,11.241,36.254,0.175,0.089,0.9,172,3.352,,,,,,,,,,,696,0.014,0.8286,1.2,people tested,4150445,3700276,469780,5,133767,108259,8.09,7.21,0.92,0,2110,78911,0.154,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-07,126745,701,587.286,1865,5,4.857,2470.413,13.663,11.447,36.351,0.097,0.095,0.98,162,3.158,,,,,,,,,,,696,0.014,0.8438,1.2,people tested,4278222,3750215,548158,5,127777,82337,8.34,7.31,1.07,0,1605,46308,0.09,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-08,127309,564,581.286,1874,9,5.857,2481.406,10.993,11.33,36.527,0.175,0.114,0.98,165,3.216,,,,,,,,,,,696,0.014,0.8352,1.2,people tested,4320582,3763870,576903,5,42360,81264,8.42,7.34,1.12,0,1584,42383,0.083,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-09,127772,463,577.714,1875,1,5.857,2490.431,9.024,11.26,36.546,0.019,0.114,0.98,160,3.119,,,,,,,,,,,696,0.014,0.83,1.2,people tested,4327093,3764863,582448,5,6511,81664,8.43,7.34,1.14,0,1592,42173,0.082,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-4028.4,-0.96,-0.7,-78.5183813
KOR,Asia,South Korea,2021-05-10,128283,511,573.429,1879,4,5.571,2500.391,9.96,11.177,36.624,0.078,0.109,1,161,3.138,,,,,,,,,,,696,0.014,0.8239,1.2,people tested,4420782,3780502,660982,5,93689,78048,8.62,7.37,1.29,0,1521,31908,0.062,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-11,128918,635,567.571,1884,5,5.286,2512.768,12.377,11.063,36.721,0.097,0.103,1.01,171,3.333,,,,,,,,,,,696,0.014,0.8155,1.2,people tested,4512430,3791019,742508,6,91648,75610,8.8,7.39,1.45,0,1474,22488,0.044,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
